"id","monthly_installment","loan_balance","bureau_score","region","ltv","overdue_months","origination_date","maturity_date","overdue_status","loan_term","live_status","repaid_status","month","overdue_event","term_expiry_event","max_overdue_event","max_overdues_12m","max_arrears_bal_6m","avg_bureau_score_6m","credit_utilization","annual_income","emp_length","months_since_cc_deliq","default_event"
4743987,775.03,96174.62,368,"r_f",0.2627,0,2006-10-31,2029-10-31,1,23,1,0,9,0,0,1,0,-99532,368,0.4021,72004,6,4,0
7585110,548.5,84552.6,341,"r_e",0.328,0,2006-02-08,2036-02-29,1,30,1,0,9,0,0,1,0,0,386,0.5304,49376,5,7,0
2729374,557.1,67823.83,432,"r_e",0.3224,0,2006-07-20,2029-07-31,1,23,1,0,9,0,0,1,0,0,374,0.4455,93777,9,12,0
7053558,377.9,97320.26,204,"r_c",0.821,0,2006-01-13,2031-01-31,1,25,1,0,9,0,0,2,1,356,202,0.752,54647,2,3,0
1632589,939.2,65674.15,475,"r_d",0.3506,0,2006-08-25,2022-08-31,1,16,1,0,9,0,0,1,0,0,502,0.3898,66277,11,12,0
9248875,411.6,50626.9,371,"r_i",0.4909,0,2005-11-08,2030-11-30,1,25,1,0,9,0,0,1,0,-2072,486,0.3574,63746,9,8,0
7933094,430.68,76699.22,450,"r_g",1.0199,0,2006-08-10,2041-08-31,1,35,1,0,9,0,0,1,0,-28,440,0.6403,59011,9,2,0
1233711,434.1,12724,546,"r_a",0.0834,0,2003-04-15,2018-04-30,1,15,1,0,9,0,0,1,0,-24,546,0.3861,47321,5,12,0
3995773,376.5,94402.39,330,"r_m",0.7382,0,2006-04-20,2036-04-30,1,30,1,0,9,0,0,2,1.0799,56,330,0.3671,36069,4,16,0
9757176,356.05,53947.31,419,"r_a",0.7951,0,2005-02-24,2035-02-28,1,30,1,0,9,0,0,1,0,0,384,0.5907,52346,3,12,0
1709134,565.6,37420.59,494,"r_e",0.24,0,2005-05-05,2022-05-31,1,17,1,0,9,0,0,1,0,-2072,494,0.6271,63659,7,13,0
1999342,614.57,72287.89,228,"r_h",0.6213,2,2005-09-19,2028-09-30,2,23,1,0,9,1,0,2,2,614,242,0.5985,72235,7,9,1
2964408,242.99,32763.91,242,"r_i",0.4876,0,2006-11-08,2031-11-30,1,25,1,0,9,0,0,2,1,0,282,0.5596,64522,5,6,0
8186721,590.38,155672.21,398,"r_c",0.587,0,2005-06-02,2024-06-30,1,19,1,0,9,0,0,2,1,590,362,0.3687,55171,9,15,0
4642218,292.7,73763.2,403,"r_e",0.3971,0,2007-02-27,2022-02-28,1,15,1,0,9,0,0,1,0,0,472,0.7036,88065,5,9,0
1443971,402.9,54366.4,219,"r_g",0.6842,0,2004-11-24,2031-11-30,1,27,1,0,9,0,0,1,0.9687,388,214,0.8213,59084,5,4,0
4862426,376,58424.55,347,"r_h",0.681,0,2006-06-06,2036-06-30,1,30,1,0,9,0,0,2,1.7033,20,346,0.3412,56360,7,14,0
3035475,480.15,54674.73,282,"r_b",0.3902,0,2005-05-26,2028-05-31,1,23,1,0,9,0,0,1,0.936,450,302,0.6608,73638,3,3,0
9269768,320.9,81456.97,272,"r_c",0.813,0,2005-07-12,2035-07-31,1,30,1,0,9,0,0,1,0,0,260,0.3981,61171,11,15,0
5080434,354.23,61347.41,450,"r_l",0.8417,0,2006-03-16,2041-03-31,1,35,1,0,9,0,0,1,0,-2134,452,0.4809,59872,11,3,0
7189201,1088.68,179387.3,515,"r_e",0.1817,0,2007-05-24,2037-05-31,1,30,1,0,9,0,0,1,0,0,516,0.5476,77406,6,4,0
5200792,343.75,84781.16,261,"r_d",0.646,0,2006-07-26,2027-07-31,1,21,1,0,9,1,0,1,0,0,348,0.6311,55217,7,11,1
7314521,562.2,75803.7,185,"r_i",0.6858,0,2006-11-22,2031-11-30,1,25,1,0,9,0,0,1,0,-542,170,0.8309,30676,3,4,0
2185001,444.2,79427.78,284,"r_h",0.7776,0,2006-08-30,2041-08-31,1,35,1,0,9,0,0,1,0,0,310,0.2184,87755,9,14,0
2782951,26.18,6790.95,532,"r_f",0.021,0,2002-01-29,2022-01-31,1,20,1,0,9,0,0,1,0,-37770,528,0.6949,66088,10,2,0
4858635,494.2,89152.23,237,"r_a",0.8641,2,2006-01-16,2041-01-31,2,35,1,0,9,1,0,2,2.9883,1476,274,0.7704,63388,5,4,1
7862593,644.4,84813.67,457,"r_f",0.265,0,2007-01-17,2032-01-31,1,25,1,0,9,0,0,1,0,-150,458,0.2927,53039,3,13,0
7536851,229.65,23998.4,265,"r_i",0.3659,0,2002-09-02,2027-09-30,1,25,1,0,9,0,0,1,0,-164,224,0.534,37380,2,4,0
4093016,522.34,80521.04,328,"r_c",0.8341,1,2005-06-10,2035-06-30,2,30,1,0,9,0,0,2,1,522,396,0.7627,54768,4,9,0
4299387,381.04,100665.08,489,"r_d",0.4045,0,2005-07-19,2020-07-31,1,15,1,0,9,0,0,1,0,0,490,0.2345,80208,4,15,0
7555474,617,78515.23,271,"r_b",0.548,0,2005-03-21,2030-03-31,1,25,1,0,9,0,0,1,0,-164,330,0.2589,55071,5,11,0
3116066,376.82,77185.9,376,"r_g",0.7624,0,2004-08-31,2019-08-31,1,15,1,0,9,0,0,1,0,-4550,320,0.6534,61978,7,5,0
8799339,423.4,40477.61,386,"r_i",0.5495,0,2006-09-01,2025-09-30,1,19,1,0,9,0,0,1,0,0,386,0.2963,77510,12,14,0
6399127,483.2,128175.09,290,"r_b",0.6258,0,2004-05-04,2029-05-31,1,25,1,0,9,0,0,1,0,0,184,0.4196,71005,8,4,0
5050028,65.47,5254.71,281,"r_g",0.0358,0,2002-11-06,2022-11-30,1,20,1,0,9,0,0,2,2.1696,-18,300,0.5224,77449,9,5,0
6835528,569.26,74381.37,487,"r_e",0.2944,0,2007-02-22,2031-02-28,1,24,1,0,9,0,0,1,0,0,500,0.3961,75102,9,18,0
8521472,764,201893.65,295,"r_f",0.578,0,2006-11-13,2036-11-30,1,30,1,0,9,0,0,1,0,-3828,368,0.3683,60185,6,16,0
8096410,386.02,69388.48,532,"r_l",0.8041,0,2007-02-06,2042-02-28,1,35,1,0,9,0,0,1,0,-32,520,0.2558,70192,7,14,0
8788297,798.5,117087.63,445,"r_b",0.6202,0,2004-07-07,2034-07-31,1,30,1,0,9,0,0,1,0,-34,438,0.9588,58701,6,7,0
4842470,174.5,21021.26,287,"r_c",0.2477,0,2003-04-09,2028-04-30,1,25,1,0,9,1,0,2,2,350,274,0.8647,102584,8,6,1
4100969,410.14,53183.35,449,"r_e",0.2504,0,2005-12-19,2030-12-31,1,25,1,0,9,0,0,1,0,-38,450,0.3245,53482,2,17,0
9707524,607.08,83507.79,462,"r_e",0.3005,0,2007-05-01,2032-05-31,1,25,1,0,9,0,0,1,0.1126,68,432,0.344,90760,7,14,0
7471267,551.95,76931.39,467,"r_d",0.3358,0,2006-12-07,2022-12-31,1,16,1,0,9,0,0,1,0,-10000,526,0.4266,53406,5,4,0
5432502,657.12,165710.06,363,"r_e",0.153,0,2006-05-25,2025-05-31,1,19,1,0,9,0,0,2,1,658,358,0.4678,81969,6,5,0
7209286,778.52,211886.66,510,"r_g",0.5238,0,2004-12-17,2024-12-31,1,20,1,0,9,0,0,1,0,-2590,506,0.4506,57042,6,3,0
1833977,799.48,202638.21,226,"r_d",0.7956,2.4186,2007-01-30,2042-01-31,2,35,1,0,9,1,0,2,2.4186,1534,224,0.8646,34634,4,8,1
5096108,678,36990.38,490,"r_h",0.304,0,2006-08-16,2031-08-31,1,25,1,0,9,0,0,1,0,-42946,490,0.3058,37061,5,12,0
1441852,424.71,76105.86,302,"r_a",0.9027,0,2006-12-14,2041-12-31,1,35,1,0,9,0,0,1,0,-122,280,0.5224,33652,6,4,0
1196007,308.2,32147.25,NA,"r_g",0.1666,0,2006-06-09,2031-06-30,1,25,1,0,9,0,0,1,0,-96354,474,0.5619,75318,4,6,0
5764739,619,97126.8,437,"r_h",0.6706,0,2006-02-24,2036-02-29,1,30,1,0,9,0,0,1,0,0,448,0.2637,92829,4,14,0
7583339,414.87,94484.82,289,"r_g",0.9065,0,2002-07-31,2027-07-31,1,25,1,0,9,0,0,1,0,-280,270,0.8906,74815,6,10,0
6396136,545.4,48278.64,529,"r_e",0.4203,0,2002-05-28,2027-05-31,1,25,1,0,9,0,0,1,0,-15266,524,0.4022,22803,6,3,0
8278349,539.17,83764.13,348,"r_h",0.7259,0,2005-12-14,2035-12-31,1,30,1,0,9,0,0,1,0,-290,304,0.4726,80444,8,6,0
8240049,452.98,53469.83,510,"r_h",0.3827,0,2006-11-30,2028-11-30,1,22,1,0,9,0,0,1,0,-32,510,0.4962,93281,8,3,0
8615999,465.6,123478.71,335,"r_f",0.4693,0,2002-10-02,2027-10-31,1,25,1,0,9,0,0,1,0,0,336,0.4159,44097,1,7,0
2103242,133.04,169845.78,492,"r_d",0.7738,0,2005-09-29,2030-09-30,1,25,1,0,9,0,0,1,0,0,482,0.3845,54964,4,12,0
5968803,559.03,73051.61,426,"r_m",0.4549,0,2006-10-20,2031-10-31,1,25,1,0,9,0,0,1,0,-48460,426,0.394,63124,5,12,0
5866501,497,124886.26,239,"r_b",0.7899,0,2006-03-28,2031-03-31,1,25,1,0,9,0,0,1,0.9942,492,278,0.3706,73893,9,10,0
5004513,517.5,65850.35,556,"r_e",0.2729,0,2005-02-17,2030-02-28,1,25,1,0,9,0,0,1,0,0,560,0.5098,98109,10,6,0
7381559,530.3,133833.39,349,"r_b",0.929,0,2007-04-20,2042-04-30,1,35,1,0,9,0,0,1,0,0,344,0.5272,49498,6,3,0
5706271,474.01,125253.31,374,"r_d",0.6034,0,2006-03-29,2026-03-31,1,20,1,0,9,0,0,1,0,0,364,0.7808,82222,6,11,0
5013172,502.1,67562.98,226,"r_i",0.767,1,2006-06-28,2031-06-30,2,25,1,0,9,0,0,2,3,1004,208,0.3976,90235,11,13,0
2668192,612.72,97950.36,259,"r_l",0.7613,0,2006-12-01,2036-12-31,1,30,1,0,9,0,0,1,0,0,262,0.6016,81720,3,10,0
8620351,587.9,105792.58,387,"r_c",0.8497,0,2006-12-15,2041-12-31,1,35,1,0,9,0,0,1,0,-312,384,0.4897,69245,6,3,0
3690671,402.13,52299.58,108,"r_h",0.6002,0,2005-08-02,2030-08-31,1,25,1,0,9,0,0,2,1.1883,282,146,0.4605,73648,4,12,0
4746984,531.4,134600.91,230,"r_c",0.9058,0,2006-07-27,2036-07-31,1,30,1,0,9,0,0,1,0,0,240,0.1865,75923,5,14,0
8977122,531.6,133541.57,445,"r_b",0.7716,0,2006-10-26,2031-10-31,1,25,1,0,9,0,0,1,0,-396,472,0.5047,72541,9,9,0
7850323,449.71,111766.11,429,"r_g",0.9057,0,2004-12-20,2029-12-31,1,25,1,0,9,0,0,1,0,-2728,406,0.3023,85228,5,12,0
8566580,285.5,71783.8,484,"r_l",0.8252,0,2006-03-23,2026-09-30,1,20,1,0,9,0,0,1,0,-154,484,0.8336,62864,9,9,0
3748000,294.99,38691.37,190,"r_i",0.574,0,2006-03-07,2031-03-31,1,25,1,0,9,0,0,1,0,0,118,0.4225,60584,5,13,0
9384230,621.12,156543.01,277,"r_c",0.6866,0,2006-04-18,2025-04-30,1,19,1,0,9,0,0,1,0,-3032,298,0.3998,86167,8,10,0
9792368,372.4,58825.82,518,"r_h",0.7465,0,2006-05-25,2036-05-31,1,30,1,0,9,0,0,1,0,0,484,0.2809,66087,6,10,0
6185094,668.17,70778.01,266,"r_g",0.741,0.9999,2006-12-05,2026-12-31,2,20,1,0,9,0,0,1,0.9999,668,264,0.4825,77328,9,12,0
8387330,693.83,110406.27,179,"r_h",0.8092,0,2006-10-23,2036-10-31,1,30,1,0,9,0,0,1,0,0,222,0.3426,56787,3,16,0
3202787,1128.92,298444.5,281,"r_f",0.5949,0,2006-07-13,2031-07-31,1,25,1,0,9,0,0,1,0,-10,316,0.539,79392,6,2,0
7918347,471.3,55082.52,164,"r_m",0.4447,0,2003-06-11,2028-06-30,1,25,1,0,9,0,0,2,2.4546,582,150,0.7115,51566,2,11,0
9694562,545.1,87125.67,501,"r_g",0.8144,0,2006-10-20,2036-10-31,1,30,1,0,9,0,0,1,0,0,502,0.4823,56041,6,4,0
1794140,426.87,71207.96,238,"r_c",0.7765,0,2006-08-30,2038-08-31,1,32,1,0,9,0,0,1,0,-20,338,0.3705,65637,12,14,0
7406132,371,96059.64,538,"r_a",1.0291,0,2006-01-26,2023-01-31,1,17,1,0,9,0,0,2,1,0,524,0.5033,74050,11,10,0
1830111,856.6,104653.68,235,"r_c",0.7396,0,2004-08-24,2029-08-31,1,25,1,0,9,0,0,1,0,-248,236,0.52,83189,7,2,0
1299232,390.8,50871.59,335,"r_c",0.6633,0,2006-06-09,2031-06-30,1,25,1,0,9,0,0,1,0,-1006,370,0.4651,60925,7,7,0
4755211,446.81,69744.33,452,"r_c",0.6886,0,2006-02-09,2036-02-29,1,30,1,0,9,0,0,1,0,0,472,0.3766,51023,3,11,0
5031907,488.2,71956.43,395,"r_a",0.68,0,2006-07-18,2036-07-31,1,30,1,0,9,0,0,1,0,-4352,396,0.481,59677,8,2,0
8416957,360.69,46064.28,397,"r_i",0.5434,0,2005-08-25,2030-08-31,1,25,1,0,9,0,0,1,0,0,390,0.6246,80191,8,3,0
7325724,897,117851.05,500,"r_d",0.3774,0,2005-12-15,2030-12-31,1,25,1,0,9,0,0,2,1,0,338,0.6736,78681,9,3,0
8843279,459.67,63956.69,490,"r_i",0.5418,0,2007-04-18,2032-04-30,1,25,1,0,9,0,0,1,0,0,536,0.6272,53694,4,6,0
9960097,431.11,67138.48,416,"r_e",0.2783,0,2007-05-03,2037-05-31,1,30,1,0,9,0,0,1,0,-1942,392,0.6112,49424,6,8,0
1445550,546.1,75967.68,198,"r_h",0.5275,0,2004-07-29,2034-07-31,1,30,1,0,9,0,0,1,0,0,212,0.5573,40518,3,5,0
1884638,342,86579.8,229,"r_c",0.7318,0.9942,2005-04-27,2035-04-30,2,30,1,0,9,0,0,2,1,342,240,0.4714,62122,7,4,0
8392769,1000.09,114166.51,344,"r_d",0.4597,0,2006-05-22,2028-05-31,1,22,1,0,9,1,0,1,0,-1568,348,0.5066,29537,3,9,1
8734232,683.5,109991.39,484,"r_d",0.6878,0,2007-01-18,2037-01-31,1,30,1,0,9,0,0,1,0,0,478,0.4447,88785,8,10,0
1814763,395,62549.95,465,"r_c",0.7107,0,2006-06-23,2036-06-30,1,30,1,0,9,0,0,1,0,0,452,0.6571,61279,5,10,0
9387668,582.1,102083.99,239,"r_l",0.7676,0,2005-07-27,2040-07-31,1,35,1,0,9,0,0,1,0,-108,226,0.6624,56602,7,5,0
6859611,410.57,94389.44,529,"r_h",0.175,0,2014-05-29,2036-05-31,1,22,1,0,9,0,0,1,0,0,530,0.191,64343,5,12,0
9000924,609.27,109852.49,290,"r_d",0.7675,0,2007-05-15,2042-05-31,1,35,1,0,9,0,0,1,0,-506,290,0.6841,84136,11,3,0
9530055,636.03,100071.78,490,"r_g",0.8333,0,2006-05-26,2036-05-31,1,30,1,0,9,0,0,1,0,0,418,0.6482,63925,9,5,0
4803937,424.15,47449.82,316,"r_i",0.4769,0,2003-07-02,2028-07-31,1,25,1,0,9,0,0,1,0,0,222,0.5816,46579,4,4,0
7570037,1038.1,276392.83,422,"r_d",0.4584,0,2006-12-15,2027-12-31,1,21,1,0,9,0,0,2,1.1522,1196,346,0.4801,45096,3,2,0
5938621,695.8,124188.19,526,"r_d",0.6898,0,2007-03-22,2042-03-31,1,35,1,0,9,0,0,1,0,-1144,526,0.368,56807,5,14,0
7955340,223.7,29583.15,449,"r_c",0.1132,0,2006-02-02,2031-02-28,1,25,1,0,9,0,0,1,0,0,454,0.4116,72583,10,7,0
7191468,636.02,113419.18,544,"r_e",0.3042,0,2006-09-21,2041-09-30,1,35,1,0,9,0,0,1,0,0,532,0.6228,54573,3,10,0
4662566,198.63,52160.89,530,"r_d",0.2277,0,2004-11-26,2029-11-30,1,25,1,0,9,0,0,1,0,0,456,0.2574,80554,9,15,0
4442661,611.25,50391.81,365,"r_l",0.4353,0,2007-01-10,2024-01-31,1,17,1,0,9,0,0,2,1,612,346,0.4376,48405,3,4,0
7794047,1648.79,229733.67,278,"r_e",0.3428,0,2002-11-06,2030-11-30,1,28,1,0,9,0,0,1,0,0,276,0.5594,86224,7,9,0
1653077,573.9,76086.04,NA,"r_d",0.658,2.5954,2006-11-22,2030-11-30,2,24,1,0,9,1,0,2,2.8152,1616,NA,0.8705,103199,8,4,1
3561150,594.96,76273.46,455,"r_c",0.6928,0,2006-09-21,2030-09-30,1,24,1,0,9,0,0,1,0,0,392,0.5591,70277,9,8,0
5859936,776.6,197242.59,476,"r_d",0.8833,0,2007-03-21,2037-03-31,1,30,1,0,9,0,0,1,0.333,0,460,0.5114,77602,9,5,0
7065475,436.24,108951.7,303,"r_b",0.7933,0,2006-05-23,2036-05-31,1,30,1,0,9,0,0,1,0,-708,340,0.6653,36962,2,10,0
1458188,289.3,30815.21,469,"r_e",0.2682,0,2006-12-07,2027-12-31,1,21,1,0,9,0,0,1,0,-598,470,0.2878,67459,9,13,0
2896505,452.99,118540.47,365,"r_g",0.9561,0,2006-04-24,2027-04-30,1,21,1,0,9,0,0,1,0,-1010,364,0.2524,60094,5,14,0
9162489,367.5,36694.37,374,"r_c",0.5026,0,2002-11-05,2027-11-30,1,25,1,0,9,0,0,1,0.8083,298,376,0.4606,78520,10,11,0
4741157,684.3,94033.65,454,"r_g",0.9075,0,2007-05-03,2032-05-31,1,25,1,0,9,0,0,1,0,0,452,0.4796,62511,6,13,0
2817942,461.1,116209.13,370,"r_d",0.7041,0,2007-01-23,2034-01-31,1,27,1,0,9,0,0,1,0,0,364,0.4806,79529,7,12,0
2490480,456.91,120730.41,327,"r_g",0.5839,0,2006-10-19,2021-10-31,1,15,1,0,9,0,0,1,0,-222,424,0.3213,63936,4,13,0
6570194,814.79,109817.84,379,"r_m",0.6284,0,2006-07-20,2031-07-31,1,25,1,0,9,0,0,1,0,0,376,0.4686,55359,6,6,0
6919472,371.8,50024.5,318,"r_i",0.6808,0,2006-09-14,2031-09-30,1,25,1,0,9,0,0,1,0,0,318,0.431,59844,6,3,0
5794143,343.8,55987.46,267,"r_e",0.3317,0,2006-07-27,2036-07-31,1,30,1,0,9,0,0,2,1,344,246,0.5013,43839,4,7,0
1936865,829.3,219951.03,299,"r_d",0.7823,0,2006-01-23,2029-01-31,1,23,1,0,9,0,0,1,0,0,264,0.67,33368,3,9,0
7050498,386.73,102213.59,3,"r_c",0.8731,0,2007-03-13,2032-03-31,1,25,1,0,9,0,0,1,0,0,4,0.2198,67602,6,15,0
8062987,567.92,100442.3,332,"r_d",0.6605,0,2006-04-04,2041-04-30,1,35,1,0,9,0,0,1,0,0,332,0.367,87278,4,13,0
7676512,492.3,123538.77,224,"r_c",0.871,0,2006-05-23,2027-05-31,1,21,1,0,9,0,0,1,0,-4,224,0.525,69946,7,4,0
3904431,478.5,76865.99,444,"r_l",0.6635,0,2006-11-22,2036-11-30,1,30,1,0,9,0,0,1,0,0,432,0.6699,30650,2,9,0
1456611,370.75,43990.72,262,"r_i",0.5372,0,2005-12-08,2028-12-31,1,23,1,0,9,0,0,1,0,0,238,0.2014,51387,2,12,0
4956019,569.7,144316.11,213,"r_d",0.7071,0,2003-06-26,2028-06-30,1,25,1,0,9,0,0,1,0,0,114,0.5628,62910,7,7,0
3430602,433.35,59459.26,437,"r_i",0.7481,0,2007-05-02,2032-05-31,1,25,1,0,9,0,0,1,0,0,438,0.1834,83816,7,13,0
4309680,121.63,32144.36,448,"r_f",0.0908,0,2003-04-28,2022-04-30,1,19,1,0,9,0,0,1,0,-6,446,0.3392,83063,5,14,0
9117256,8.15,7395.56,455,"r_b",0.0442,0,2007-01-23,2020-01-31,1,13,1,0,9,0,0,1,0,-40452,440,0.238,62792,6,18,0
3925357,363.92,97631.43,208,"r_h",0.883,0,2004-08-24,2029-08-31,1,25,1,0,9,0,0,1,0,-3110,282,0.8051,50331,5,5,0
9102674,375.37,94373.37,534,"r_e",0.24,0,2006-05-17,2026-05-31,1,20,1,0,9,0,0,1,0,-208,526,0.5622,50129,4,2,0
1585758,424.9,112308.2,370,"r_d",0.6945,0,2005-03-17,2024-03-31,1,19,1,0,9,0,0,1,0,-246,370,0.3257,61262,6,18,0
3041448,707.3,187619.68,450,"r_h",0.65,0,2003-12-03,2028-12-31,1,25,1,0,9,0,0,1,0,-88,454,0.5212,59405,8,5,0
5875764,1561.8,393870.28,317,"r_b",0.9191,0,2005-01-25,2030-01-31,1,25,1,0,9,0,0,2,1.1788,342,302,0.3935,45397,4,11,0
9612612,414.64,63870.05,264,"r_i",0.6859,0,2005-07-29,2035-07-31,1,30,1,0,9,0,0,1,0,-8,320,0.4789,64637,7,6,0
5338293,863.47,134129.87,254,"r_b",0.6304,1.503,2005-12-01,2035-12-31,2,30,1,0,9,1,0,2,1.9988,1708,240,0.8861,66721,8,12,1
8662221,878.89,21197.26,458,"r_l",0.1851,0,2002-08-23,2017-08-31,1,15,1,0,9,0,0,1,0,0,454,0.4908,66802,10,9,0
8001928,571.52,66520.91,342,"r_i",0.379,0,2003-10-14,2028-10-31,1,25,1,0,9,0,0,1,0,-16,342,0.4524,78267,6,8,0
9033257,528.72,68848.83,432,"r_c",0.662,0,2005-09-30,2030-09-30,1,25,1,0,9,0,0,1,0,0,434,0.2551,76182,5,13,0
7823647,503.34,132964.74,186,"r_d",0.5786,0,2005-11-25,2030-11-30,1,25,1,0,9,0,0,1,0,0,196,0.5353,46685,5,5,0
4969525,583.7,92864.25,463,"r_l",0.7448,0,2006-08-09,2036-08-31,1,30,1,0,9,0,0,1,0,0,464,0.4418,71493,7,11,0
2895257,1073.7,173559.06,480,"r_d",0.6659,0,2007-03-23,2037-03-31,1,30,1,0,9,0,0,1,0,0,458,0.6621,68905,7,2,0
8411416,697.9,106953.58,478,"r_d",0.2835,0,2005-08-02,2030-08-31,1,25,1,0,9,0,0,1,0,-39812,478,0.4495,62442,5,5,0
6322813,373,65507.23,564,"r_g",0.8692,0,2006-01-25,2041-01-31,1,35,1,0,9,0,0,1,0,0,564,0.4201,65782,4,4,0
6772857,541.39,84880.12,415,"r_c",0.7999,0,2006-02-08,2036-02-29,1,30,1,0,9,0,0,1,0,0,464,0.6139,48837,4,9,0
2083181,482,121473.22,531,"r_i",0.9323,0,2007-02-13,2032-02-29,1,25,1,0,9,0,0,1,0,-142,530,0.7383,100326,7,11,0
6868237,338.05,27380.29,531,"r_l",0.2342,0,2006-11-02,2023-11-30,1,17,1,0,9,0,0,1,0,0,528,0.5184,51742,3,11,0
1486126,342.59,22359.48,427,"r_m",0.0648,0,2005-12-21,2025-12-31,1,20,1,0,9,0,0,1,0,-35184,424,0.4281,55153,11,4,0
5614965,574.2,65643.47,435,"r_c",0.4955,0,2003-07-23,2028-07-31,1,25,1,0,9,0,0,1,0,-288,362,0.4842,61769,5,3,0
5630249,332.13,15260.81,465,"r_e",0.2607,0,2003-05-27,2020-05-31,1,17,1,0,9,0,0,1,0,0,468,0.5317,57724,6,2,0
5037527,634.17,98395.77,281,"r_e",0.3758,0,2005-08-26,2035-08-31,1,30,1,0,9,0,0,1,0,-1364,274,0.3838,55128,10,15,0
3967704,431.1,109940.29,494,"r_d",0.7124,0,2007-01-23,2037-01-31,1,30,1,0,9,0,0,1,0,-126,494,0.2625,26702,3,13,0
3063926,337.08,45075.69,349,"r_i",0.3636,0,2005-12-16,2030-12-31,1,25,1,0,9,1,0,1,0,0,344,0.7217,71883,5,6,1
1499168,304,78413.79,263,"r_c",0.8227,2.0685,2005-04-13,2030-04-30,2,25,1,0,9,1,0,2,2.0685,324,256,0.8062,38211,2,4,1
1567364,547.8,137352.19,281,"r_e",0.441,0,2007-02-08,2032-02-29,1,25,1,0,9,0,0,1,0,0,282,0.7233,63589,8,6,0
9356807,514.6,54998.17,341,"r_e",0.365,0,2005-12-14,2028-12-31,1,23,1,0,9,1,0,1,0.9086,468,332,0.5921,59958,8,4,1
6523219,450.3,79323.25,398,"r_a",0.8455,0,2005-11-15,2040-11-30,1,35,1,0,9,0,0,1,0,0,398,0.2062,89416,9,16,0
3309818,706.4,191469.51,136,"r_b",0.8563,0,2004-11-10,2034-11-30,1,30,1,0,9,1,0,1,0,-424,158,0.9251,33800,1,5,1
6487534,675.3,166747.29,483,"r_d",0.8749,0,2007-04-18,2031-04-30,1,24,1,0,9,0,0,2,1,0,486,0.5663,77084,5,7,0
5777267,1518.99,401424.82,484,"r_d",0.6709,0,2007-04-23,2027-04-30,1,20,1,0,9,0,0,1,0,0,456,0.7247,88048,4,5,0
9080261,540.03,84873.41,308,"r_e",0.3106,0.2593,2006-04-28,2036-04-30,2,30,1,0,9,0,0,1,0.2593,0,308,0.2986,58984,8,14,0
8488973,536.98,141882.55,312,"r_d",0.418,0,2006-12-08,2026-12-31,1,20,1,0,9,0,0,1,0,-24,312,0.3764,80811,8,16,0
2833823,1457.16,385183.39,412,"r_h",0.7286,0,2007-04-25,2032-04-30,1,25,1,0,9,0,0,1,0,0,368,0.6402,38908,4,4,0
4716830,342.8,44305.14,199,"r_g",0.8397,0,2006-10-23,2030-10-31,1,24,1,0,9,0,0,1,0,-72,260,0.3781,46243,3,12,0
8839362,716.82,115697.93,158,"r_d",0.6079,0,2006-07-11,2036-07-31,1,30,1,0,9,0,0,1,0,0,166,0.3352,57988,5,10,0
7345886,476.8,64869.74,280,"r_e",0.3237,0,2007-03-29,2032-03-31,1,25,1,0,9,0,0,1,0,-638,266,0.5245,75627,5,7,0
9913594,605.5,76405.56,477,"r_d",0.4201,0,2004-12-30,2029-12-31,1,25,1,0,9,0,0,1,0,0,472,0.5621,83261,6,11,0
7167816,686.29,181344.9,480,"r_d",0.7999,0,2004-09-28,2039-09-30,1,35,1,0,9,0,0,1,0,0,466,0.61,49829,5,6,0
9354713,468.85,74981.02,222,"r_l",0.7616,0,2006-12-01,2036-12-31,1,30,1,0,9,0,0,1,0,0,270,0.5185,56964,10,8,0
7645919,706.95,187189.52,471,"r_b",0.7801,0,2006-11-22,2019-11-30,1,13,1,0,9,0,0,1,0,-200,480,0.3049,58464,8,16,0
3345815,487.54,87469.78,446,"r_c",0.7675,0,2007-02-21,2042-02-28,1,35,1,0,9,0,0,1,0,0,460,0.4407,21553,2,7,0
3687170,478.4,74300.65,210,"r_h",0.6498,0,2006-10-05,2036-10-31,1,30,1,0,9,0,0,2,1.74,832,214,0.3898,85440,10,13,0
1451066,486.4,57503.26,380,"r_c",0.5269,0,2003-11-18,2028-11-30,1,25,1,0,9,0,0,1,0,0,380,0.5151,56086,10,5,0
7507219,626.2,160101.91,NA,"r_g",0.9617,0,2006-01-09,2031-01-31,1,25,1,0,9,0,0,1,0,0,NA,1.1407,21588,4,11,0
5654433,351.39,93075.52,207,"r_d",0.4402,1.4992,2006-09-06,2026-09-30,2,20,1,0,9,0,0,2,2.6645,818,192,0.2482,59670,5,9,0
5321152,374.15,46021.42,531,"r_e",0.4175,0,2006-07-26,2029-07-31,1,23,1,0,9,0,0,1,0,0,520,0.7874,48874,4,6,0
8591162,1166.39,170346.69,548,"r_d",0.5347,0,2006-01-23,2026-01-31,1,20,1,0,9,0,0,1,0,0,514,0.5631,54000,3,8,0
7328143,352.3,88786.5,387,"r_c",0.8235,0,2005-09-20,2034-09-30,1,29,1,0,9,0,0,1,0,0,410,0.4471,48567,3,11,0
3093532,225.57,59656.76,246,"r_c",0.6195,0,2003-10-22,2028-10-31,1,25,1,0,9,0,0,2,1,0,246,0.2446,64629,3,13,0
3738397,740.05,134745.97,222,"r_b",0.7292,0,2006-07-12,2041-07-31,1,35,1,0,9,0,0,2,1,240,244,0.658,59694,5,5,0
