"ID","REPORT_DATE","BALANCE","ORIGINATION_DATE","MATURITY_DATE","BUREAU_SCORE_ORIG","DEFAULT_FLAG","LOAN_STATUS","ASSET_TYPE","SUPPLIER","CUSTOMER_TYPE"
1415850,"2013-09-30",91423.36,"2008-01-22","2026-01-22",819,0,0,"Backhoe Loader","supplier3","Individual"
5776140,"2014-03-31",466067.64,"2006-07-28","2031-07-28",715,0,0,"Tractor","supplier1","Business"
9595996,"2015-03-31",86588.9,"2008-01-31","2031-01-31",536,0,0,"Excavator","supplier3","Individual"
5220007,"2009-12-31",131685.28,"2004-06-11","2029-06-11",583,0,0,"Backhoe Loader","supplier5","Individual"
3310203,"2011-03-31",120785.93,"2007-03-09","2017-03-09",469,0,0,"Tractor","supplier6","Business"
9422198,"2016-03-31",95699.07,"2007-01-03","2022-01-03",583,0,0,"Tractor","supplier1","Individual"
8980552,"2015-12-31",44033.66,"2006-04-27","2031-04-27",705,0,0,"Tractor","supplier3","Individual"
2202960,"2005-06-30",122127.8,"2005-04-15","2028-04-15",491,0,0,"Backhoe Loader","supplier7","Business"
8146324,"2011-12-31",140954.72,"2004-03-11","2029-03-11",688,0,0,"Tractor","supplier4","Individual"
3813913,"2015-06-30",148963.04,"2005-10-07","2021-10-07",506,0,0,"Backhoe Loader","supplier5","Business"
2940713,"2013-03-31",103221.36,"2005-10-13","2025-10-13",622,0,0,"Backhoe Loader","supplier3","Business"
2080293,"2012-12-31",99404.14,"2006-02-07","2026-02-07",620,0,0,"Backhoe Loader","supplier5","Individual"
3686890,"2014-12-31",101769.09,"2007-04-04","2032-04-04",657,0,0,"Backhoe Loader","supplier7","Individual"
7382073,"2009-03-31",155861.87,"2006-12-15","2031-12-15",790,0,0,"Tractor","supplier6","Individual"
9088636,"2015-12-31",56142.27,"2005-10-28","2030-10-28",641,0,0,"Tractor","supplier2","Business"
3172138,"2004-12-31",97666.41,"2004-08-06","2020-08-06",587,0,0,"Excavator","supplier2","Individual"
7457341,"2006-12-31",67939.29,"2005-05-25","2035-05-25",714,0,0,"Tractor","supplier6","Individual"
9685201,"2012-12-31",55880.29,"2005-02-17","2020-02-17",596,0,0,"Backhoe Loader","supplier4","Individual"
1761916,"2010-06-30",52382.52,"2006-01-05","2019-01-05",697,0,0,"Tipping Trailer","supplier5","Individual"
7044856,"2009-06-30",83352.65,"2008-03-12","2023-03-12",465,0,0,"Tractor","supplier3","Individual"
9970459,"2011-03-31",75973.48,"2004-10-28","2018-10-28",488,0,0,"Backhoe Loader","supplier1","Business"
3199441,"2016-06-30",48505.46,"2002-06-28","2022-06-28",876,0,0,"Tractor","supplier6","Individual"
1576061,"2013-09-30",53623.9,"2005-07-01","2030-07-01",609,0,0,"Tractor","supplier5","Individual"
1216261,"2013-09-30",265407.64,"2006-05-05","2026-05-05",566,0,0,"Tractor","supplier4","Individual"
7721794,"2007-06-30",128805.43,"2005-07-08","2025-07-08",521,0,0,"Excavator","supplier4","Individual"
1709432,"2010-12-31",159954.04,"2008-05-08","2023-05-08",700,0,0,"Tractor","supplier3","Individual"
2363736,"2010-12-31",78269.32,"2007-06-21","2032-06-21",782,0,0,"Backhoe Loader","supplier2","Individual"
3344068,"2006-09-30",186916.33,"2003-07-15","2028-07-15",548,0,0,"Excavator","supplier2","Individual"
2870716,"2006-12-31",110475.72,"2006-07-06","2031-07-06",666,0,0,"Excavator","supplier2","Business"
3602421,"2012-03-31",141457.07,"2007-06-29","2027-06-29",583,0,0,"Tractor","supplier3","Individual"
9270830,"2010-09-30",345638.47,"2008-04-30","2028-04-30",659,0,0,"Tractor","supplier3","Individual"
2810298,"2009-09-30",217437.6,"2008-03-28","2023-03-28",726,0,0,"Tipping Trailer","supplier7","Business"
3984621,"2009-09-30",132080.57,"2005-01-31","2029-01-31",687,0,0,"Tipping Trailer","supplier5","Business"
2651979,"2016-06-30",68679.4,"2004-02-05","2029-02-05",837,0,0,"Backhoe Loader","supplier3","Business"
8517008,"2012-09-30",29192.46,"2008-06-10","2023-06-10",495,0,0,"Tractor","supplier2","Individual"
8146324,"2016-09-30",140847.92,"2004-03-11","2029-03-11",688,0,0,"Tractor","supplier4","Individual"
7163052,"2012-09-30",164972.47,"2007-08-17","2032-08-17",586,0,0,"Backhoe Loader","supplier4","Business"
4165847,"2006-12-31",178572.46,"2004-07-01","2019-07-01",813,0,0,"Backhoe Loader","supplier2","Individual"
9609268,"2012-03-31",72454.31,"2007-11-02","2017-11-02",632,0,0,"Excavator","supplier7","Individual"
7797701,"2015-06-30",59016.9,"2001-09-13","2026-09-13",785,0,0,"Tipping Trailer","supplier2","Business"
4671874,"2012-03-31",241336.41,"2008-03-17","2033-03-17",548,0,0,"Backhoe Loader","supplier7","Individual"
6232128,"2010-06-30",60093.09,"2004-08-03","2020-08-03",625,0,0,"Tipping Trailer","supplier7","Individual"
3363030,"2013-06-30",201527.63,"2006-01-23","2027-01-23",807,0,0,"Backhoe Loader","supplier2","Business"
3199441,"2015-12-31",48510.93,"2002-06-28","2022-06-28",876,0,0,"Tractor","supplier6","Individual"
1478796,"2006-12-31",103782.84,"2006-09-22","2021-09-22",509,0,0,"Backhoe Loader","supplier4","Business"
1357352,"2004-03-31",88088.05,"2004-03-25","2024-03-25",605,0,0,"Backhoe Loader","supplier3","Individual"
5656396,"2014-03-31",111597.83,"2007-04-04","2027-04-04",619,0,0,"Tractor","supplier7","Individual"
3999285,"2016-03-31",117384.06,"2008-07-21","2033-07-21",566,0,0,"Excavator","supplier7","Individual"
8502618,"2012-09-30",164249.24,"2004-08-20","2024-08-20",631,0,0,"Backhoe Loader","supplier1","Individual"
7348339,"2014-09-30",116518.24,"2006-08-02","2027-08-02",679,0,0,"Backhoe Loader","supplier3","Individual"
4631587,"2004-12-31",149919.25,"2004-10-21","2029-10-21",720,0,0,"Backhoe Loader","supplier4","Individual"
5484146,"2004-12-31",65988.7,"2002-09-16","2022-09-16",561,0,0,"Tractor","supplier5","Individual"
8769405,"2014-12-31",99271.27,"2004-11-30","2021-11-30",607,0,0,"Excavator","supplier3","Business"
8985863,"2013-06-30",111029.67,"2003-12-05","2028-12-05",464,0,0,"Tractor","supplier3","Business"
4049435,"2011-09-30",126955.1,"2006-11-03","2031-11-03",664,0,0,"Tipping Trailer","supplier4","Business"
2551121,"2003-09-30",171394.2,"2002-04-25","2022-04-25",761,0,0,"Tractor","supplier5","Individual"
1576061,"2011-12-31",58742.91,"2005-07-01","2030-07-01",609,0,0,"Tractor","supplier5","Individual"
9363281,"2012-09-30",102165.58,"2005-12-19","2016-12-19",517,0,0,"Tractor","supplier3","Individual"
8667828,"2010-09-30",85492.5,"2005-04-07","2025-04-07",659,0,0,"Backhoe Loader","supplier4","Business"
7223211,"2012-09-30",176276.57,"2005-05-19","2030-05-19",770,0,0,"Tractor","supplier3","Individual"
8403008,"2011-12-31",123103.16,"2001-10-11","2021-10-11",709,0,0,"Backhoe Loader","supplier7","Individual"
1048582,"2005-09-30",106679.32,"2005-06-08","2025-06-08",737,0,0,"Excavator","supplier7","Individual"
6366861,"2011-03-31",85685.83,"2006-01-13","2036-01-13",801,0,0,"Tractor","supplier1","Business"
7223211,"2011-09-30",176288.43,"2005-05-19","2030-05-19",770,0,0,"Tractor","supplier3","Individual"
6219279,"2015-12-31",97617.94,"2004-09-30","2029-09-30",719,0,0,"Excavator","supplier7","Business"
1490440,"2014-06-30",82907.02,"2001-02-23","2026-02-23",731,0,0,"Tractor","supplier5","Individual"
9572198,"2010-09-30",53749.53,"2006-08-08","2031-08-08",566,0,0,"Excavator","supplier1","Business"
9827652,"2014-03-31",84075.95,"2004-08-05","2029-08-05",629,0,0,"Tractor","supplier5","Individual"
8517008,"2011-09-30",31664.17,"2008-06-10","2023-06-10",495,0,0,"Tractor","supplier2","Individual"
5652377,"2011-12-31",164420.31,"2007-12-14","2032-12-14",575,0,0,"Backhoe Loader","supplier7","Individual"
5652377,"2013-12-31",164374.32,"2007-12-14","2032-12-14",575,0,0,"Backhoe Loader","supplier7","Individual"
3490220,"2010-06-30",26034.03,"1997-11-21","2022-11-21",469,0,0,"Tipping Trailer","supplier6","Individual"
4451218,"2010-03-31",270636.39,"2007-09-14","2018-09-14",566,0,0,"Backhoe Loader","supplier6","Individual"
8308051,"2014-09-30",68678.54,"1999-08-02","2019-08-02",874,0,0,"Backhoe Loader","supplier4","Business"
5648128,"2005-12-31",81920.58,"2005-11-17","2030-11-17",553,0,0,"Excavator","supplier2","Individual"
9529563,"2013-09-30",87076.33,"2008-08-18","2023-08-18",564,0,0,"Backhoe Loader","supplier2","Individual"
3813876,"2008-06-30",130594.8,"2005-06-17","2020-06-17",721,0,0,"Tractor","supplier3","Individual"
8406947,"2013-09-30",209355.65,"2007-08-23","2017-08-23",828,0,0,"Tractor","supplier7","Individual"
9270830,"2015-06-30",345577.62,"2008-04-30","2028-04-30",659,0,0,"Tractor","supplier3","Individual"
2244765,"2012-06-30",97849.58,"2007-06-07","2032-06-07",746,0,0,"Excavator","supplier4","Individual"
8988896,"2008-06-30",99835.03,"2007-11-23","2032-11-23",628,0,0,"Tipping Trailer","supplier6","Individual"
1295248,"2013-06-30",177096.21,"2006-07-31","2029-07-31",757,0,0,"Tractor","supplier1","Individual"
7863488,"2012-06-30",150296.93,"2004-08-31","2019-08-31",682,0,0,"Tipping Trailer","supplier3","Individual"
1355515,"2006-09-30",102725.65,"2004-07-08","2029-07-08",636,0,0,"Tractor","supplier6","Individual"
5220007,"2006-12-31",131941.2,"2004-06-11","2029-06-11",583,0,0,"Backhoe Loader","supplier5","Individual"
2080293,"2010-12-31",99424.91,"2006-02-07","2026-02-07",620,0,0,"Backhoe Loader","supplier5","Individual"
1490440,"2006-12-31",114001.9,"2001-02-23","2026-02-23",731,0,0,"Tractor","supplier5","Individual"
1430522,"2006-09-30",29142.75,"1997-05-23","2022-05-23",815,0,0,"Tractor","supplier6","Business"
4863125,"2007-12-31",95665.39,"2006-11-16","2021-11-16",894,0,0,"Tractor","supplier4","Individual"
8035048,"2013-09-30",71279.57,"2007-10-12","2032-10-12",842,0,0,"Backhoe Loader","supplier6","Individual"
8974189,"2014-12-31",116749.63,"2004-01-30","2029-01-30",478,0,0,"Backhoe Loader","supplier4","Individual"
4536034,"2010-12-31",98793.09,"2006-06-20","2031-06-20",868,0,0,"Tipping Trailer","supplier3","Individual"
1295248,"2013-06-30",177096.21,"2006-07-31","2029-07-31",757,0,0,"Tractor","supplier1","Individual"
7457341,"2006-03-31",67913.34,"2005-05-25","2035-05-25",714,0,0,"Tractor","supplier6","Individual"
7253913,"2011-09-30",154661.06,"2006-01-31","2031-01-31",490,0,0,"Tractor","supplier6","Individual"
9625944,"2010-03-31",344223.2,"2005-06-24","2025-06-24",839,0,0,"Backhoe Loader","supplier4","Individual"
9609268,"2008-06-30",72640.96,"2007-11-02","2017-11-02",632,0,0,"Excavator","supplier7","Individual"
5472034,"2014-09-30",73770.47,"2006-07-28","2021-07-28",564,0,0,"Tractor","supplier1","Business"
4784345,"2015-06-30",134899.65,"2005-11-17","2030-11-17",663,0,0,"Excavator","supplier1","Individual"
2247140,"2012-06-30",133712.26,"2008-03-14","2033-03-14",653,0,0,"Backhoe Loader","supplier1","Business"
1627526,"2016-06-30",186304.29,"2004-08-31","2024-08-31",487,0,0,"Tipping Trailer","supplier3","Individual"
8927836,"2009-03-31",100110.15,"2007-01-03","2032-01-03",633,0,0,"Backhoe Loader","supplier7","Business"
1838726,"2011-09-30",77556.06,"2007-08-17","2032-08-17",838,0,0,"Tractor","supplier4","Individual"
5480702,"2013-03-31",135905.73,"2004-05-28","2024-05-28",773,0,0,"Backhoe Loader","supplier4","Business"
6612102,"2014-09-30",111821.87,"2005-07-06","2030-07-06",542,0,0,"Excavator","supplier4","Individual"
2318432,"2006-12-31",82660.68,"2006-08-09","2029-08-09",513,0,0,"Backhoe Loader","supplier2","Individual"
9416073,"2012-09-30",66634.91,"2005-09-28","2030-09-28",748,0,0,"Backhoe Loader","supplier7","Business"
9973668,"2013-09-30",107077.94,"2007-02-08","2027-02-08",530,0,0,"Backhoe Loader","supplier2","Individual"
2141827,"2012-09-30",69141.04,"2005-12-08","2030-12-08",841,0,0,"Backhoe Loader","supplier3","Individual"
6125603,"2016-03-31",91506.61,"2000-04-14","2020-04-14",650,0,0,"Tractor","supplier4","Business"
7567978,"2010-06-30",103648.66,"2008-04-28","2033-04-28",795,0,0,"Backhoe Loader","supplier3","Business"
8769405,"2015-12-31",99265.85,"2004-11-30","2021-11-30",607,0,0,"Excavator","supplier3","Business"
2379005,"2015-03-31",69008.33,"2007-02-23","2032-02-23",528,0,0,"Tractor","supplier7","Individual"
7670556,"2013-12-31",272241.96,"2008-06-13","2028-06-13",612,0,0,"Backhoe Loader","supplier5","Individual"
2318432,"2015-06-30",82206.02,"2006-08-09","2029-08-09",513,0,0,"Backhoe Loader","supplier2","Individual"
3335112,"2009-09-30",151610.89,"2004-05-17","2029-05-17",794,0,0,"Tractor","supplier6","Individual"
6125603,"2009-03-31",91577.67,"2000-04-14","2020-04-14",650,0,0,"Tractor","supplier4","Business"
9474573,"2007-09-30",97646.06,"2002-06-07","2027-06-07",481,0,0,"Tractor","supplier6","Individual"
4346706,"2014-12-31",151765.77,"2007-05-24","2027-05-24",859,0,0,"Tractor","supplier7","Individual"
7131813,"2016-09-30",68504.52,"2005-03-16","2030-03-16",554,0,0,"Tractor","supplier5","Individual"
3691662,"2016-03-31",122898.5,"2003-08-29","2022-08-29",803,0,0,"Tipping Trailer","supplier5","Individual"
2348494,"2008-06-30",84309.6,"2007-06-29","2022-06-29",541,0,0,"Tipping Trailer","supplier6","Individual"
7163052,"2013-12-31",165254.99,"2007-08-17","2032-08-17",586,0,0,"Backhoe Loader","supplier4","Business"
9072434,"2012-03-31",75080.6,"2005-02-01","2030-02-01",731,0,0,"Tractor","supplier3","Individual"
9548231,"2015-12-31",44626.2,"2007-11-09","2032-11-09",780,0,0,"Backhoe Loader","supplier6","Individual"
4092637,"2014-03-31",48986.45,"2003-07-08","2028-07-08",516,0,0,"Tractor","supplier7","Business"
2551121,"2004-03-31",168571.11,"2002-04-25","2022-04-25",761,0,0,"Tractor","supplier5","Individual"
5758632,"2009-12-31",108347.26,"2007-11-27","2032-11-27",657,0,0,"Tractor","supplier4","Business"
6572277,"2015-12-31",156312.94,"2007-10-19","2037-10-19",623,0,0,"Tipping Trailer","supplier3","Individual"
5319346,"2005-09-30",129485.3,"2002-07-10","2017-07-10",771,0,0,"Backhoe Loader","supplier3","Business"
3979222,"2010-09-30",76065.01,"2005-06-15","2030-06-15",630,0,0,"Backhoe Loader","supplier3","Business"
9997351,"2008-12-31",152104.83,"2008-05-01","2033-05-01",712,0,0,"Tipping Trailer","supplier7","Individual"
5017488,"2006-06-30",72147.56,"2005-11-21","2016-11-21",609,0,0,"Tractor","supplier6","Individual"
2219633,"2006-06-30",92054.26,"1999-06-02","2019-06-02",718,0,0,"Tipping Trailer","supplier6","Individual"
3490220,"2010-03-31",26407.01,"1997-11-21","2022-11-21",469,0,0,"Tipping Trailer","supplier6","Individual"
9897646,"2012-12-31",72833.15,"2007-05-11","2032-05-11",669,0,0,"Tipping Trailer","supplier1","Individual"
9765534,"2003-06-30",71102.28,"1999-05-12","2019-05-12",454,0,0,"Tractor","supplier5","Individual"
4077277,"2014-03-31",127630.74,"2004-06-17","2029-06-17",603,0,0,"Tractor","supplier2","Individual"
5220007,"2015-03-31",131667.53,"2004-06-11","2029-06-11",583,0,0,"Backhoe Loader","supplier5","Individual"
5579111,"2016-09-30",43162.77,"2006-06-13","2021-06-13",851,0,0,"Tractor","supplier1","Individual"
9371107,"2009-03-31",70410.77,"2006-05-17","2028-05-17",795,0,0,"Tractor","supplier1","Individual"
5050171,"2009-12-31",72032.13,"2005-05-13","2025-05-13",801,0,0,"Tipping Trailer","supplier2","Individual"
2030213,"2015-09-30",87073.66,"2007-12-10","2027-12-10",681,0,0,"Backhoe Loader","supplier3","Individual"
7251553,"2013-12-31",129298.25,"2005-04-22","2020-04-22",521,0,0,"Tractor","supplier1","Individual"
1440265,"2011-03-31",203734.9,"2006-03-20","2031-03-20",824,0,0,"Backhoe Loader","supplier1","Individual"
6853338,"2015-06-30",97988.61,"2005-11-16","2030-11-16",481,0,0,"Backhoe Loader","supplier6","Business"
9072434,"2014-06-30",74797.03,"2005-02-01","2030-02-01",731,0,0,"Tractor","supplier3","Individual"
9730956,"2008-06-30",30279.43,"2001-09-21","2023-09-21",824,0,0,"Tractor","supplier6","Business"
3517988,"2008-09-30",91636.73,"2006-10-27","2024-10-27",825,0,0,"Tractor","supplier7","Individual"
5901895,"2007-09-30",30259.14,"2001-09-07","2026-09-07",472,0,0,"Backhoe Loader","supplier4","Individual"
9658551,"2013-03-31",196269.58,"2006-04-13","2031-04-13",777,0,0,"Tractor","supplier4","Individual"
1295248,"2013-12-31",177099.37,"2006-07-31","2029-07-31",757,0,0,"Tractor","supplier1","Individual"
2348494,"2009-03-31",84307.21,"2007-06-29","2022-06-29",541,0,0,"Tipping Trailer","supplier6","Individual"
2872925,"2014-03-31",94533.67,"2006-10-11","2031-10-11",651,0,0,"Backhoe Loader","supplier5","Business"
6137347,"2012-12-31",77971.94,"2005-07-07","2030-07-07",452,0,0,"Tractor","supplier5","Business"
8517008,"2011-12-31",31050.91,"2008-06-10","2023-06-10",495,0,0,"Tractor","supplier2","Individual"
3553852,"2009-03-31",91856.82,"2004-10-29","2029-10-29",836,0,0,"Tractor","supplier7","Business"
1685040,"2008-12-31",532403.2,"2007-10-19","2032-10-19",805,0,0,"Tractor","supplier6","Individual"
4740198,"2008-03-31",130313.1,"2004-12-09","2024-12-09",557,0,0,"Tractor","supplier3","Business"
4487127,"2009-06-30",79975.28,"2007-03-22","2022-03-22",663,0,0,"Tractor","supplier1","Individual"
5517205,"2013-06-30",103544.19,"2007-08-24","2032-08-24",604,0,0,"Backhoe Loader","supplier2","Business"
6415106,"2009-12-31",114296.42,"2008-01-15","2028-01-15",693,0,0,"Tipping Trailer","supplier2","Business"
5773058,"2015-12-31",14030.53,"2005-05-18","2028-05-18",695,0,0,"Tractor","supplier6","Individual"
6037347,"2009-12-31",50791.84,"2007-07-23","2022-07-23",783,0,0,"Tipping Trailer","supplier7","Individual"
4079156,"2016-06-30",51923.33,"2006-04-11","2031-04-11",780,0,0,"Tractor","supplier7","Individual"
8970977,"2012-12-31",91562.43,"2006-05-11","2026-05-11",578,0,0,"Tractor","supplier3","Business"
3829712,"2004-09-30",31772.59,"1998-08-10","2018-08-10",737,0,0,"Excavator","supplier7","Individual"
9702448,"2007-12-31",160401.66,"2007-10-04","2032-10-04",727,0,0,"Tractor","supplier1","Individual"
1295248,"2013-09-30",177097.79,"2006-07-31","2029-07-31",757,0,0,"Tractor","supplier1","Individual"
5758632,"2015-12-31",108267.03,"2007-11-27","2032-11-27",657,0,0,"Tractor","supplier4","Business"
4824542,"2008-03-31",270996.22,"2007-03-12","2026-03-12",630,0,0,"Tractor","supplier5","Individual"
9034508,"2013-12-31",152365.7,"2007-01-22","2032-01-22",494,0,0,"Tipping Trailer","supplier4","Individual"
8858915,"2009-09-30",173288.56,"2005-10-11","2024-10-11",554,0,0,"Backhoe Loader","supplier4","Individual"
3813876,"2013-06-30",130093.61,"2005-06-17","2020-06-17",721,0,0,"Tractor","supplier3","Individual"
1385636,"2016-06-30",110572.91,"2006-09-26","2026-09-26",830,0,0,"Tractor","supplier2","Business"
7670556,"2012-06-30",272230.82,"2008-06-13","2028-06-13",612,0,0,"Backhoe Loader","supplier5","Individual"
8159736,"2015-06-30",163884.07,"2003-05-21","2028-05-21",680,0,0,"Backhoe Loader","supplier4","Individual"
7967433,"2008-06-30",145056.76,"2007-05-30","2027-05-30",749,0,0,"Backhoe Loader","supplier2","Business"
2837201,"2009-06-30",100567.3,"2007-02-02","2025-02-02",622,0,0,"Tractor","supplier3","Individual"
7601572,"2011-06-30",69270.84,"2007-01-15","2026-01-15",738,0,0,"Tractor","supplier7","Individual"
2727560,"2015-06-30",60624.08,"2008-01-11","2033-01-11",521,0,0,"Tipping Trailer","supplier4","Business"
2648207,"2013-06-30",154146.47,"2007-03-26","2027-03-26",587,0,0,"Tractor","supplier5","Individual"
2057519,"2011-12-31",113561.75,"2006-11-09","2031-11-09",788,0,0,"Backhoe Loader","supplier6","Individual"
5075939,"2007-03-31",213818.71,"2004-01-30","2024-01-30",514,0,0,"Tractor","supplier5","Individual"
2026108,"2012-03-31",137346.46,"2006-02-24","2026-02-24",692,0,0,"Backhoe Loader","supplier7","Individual"
5319346,"2005-09-30",129485.3,"2002-07-10","2017-07-10",771,0,0,"Backhoe Loader","supplier3","Business"
9649443,"2012-03-31",64059.52,"2007-02-19","2032-02-19",542,0,0,"Tractor","supplier5","Business"
9304204,"2015-09-30",71591.32,"2007-11-13","2032-11-13",525,0,0,"Backhoe Loader","supplier6","Individual"
1761281,"2009-12-31",137031.83,"2007-11-30","2017-11-30",878,0,0,"Excavator","supplier3","Business"
8051333,"2012-12-31",99388.16,"2006-05-05","2020-05-05",816,0,0,"Backhoe Loader","supplier5","Individual"
4879065,"2013-06-30",127045.53,"2005-10-28","2030-10-28",570,0,0,"Tractor","supplier6","Individual"
7546889,"2011-06-30",50632.8,"1999-11-01","2019-11-01",708,0,0,"Tipping Trailer","supplier1","Individual"
2221975,"2014-09-30",101069.64,"2008-02-13","2033-02-13",616,0,0,"Excavator","supplier7","Business"
3604804,"2016-06-30",199001.88,"2004-02-12","2024-02-12",532,0,0,"Tractor","supplier7","Individual"
8681079,"2015-12-31",99388.24,"2008-04-07","2033-04-07",547,0,0,"Backhoe Loader","supplier1","Individual"
5067055,"2007-06-30",45326.62,"2001-08-24","2026-08-24",735,0,0,"Backhoe Loader","supplier4","Individual"
3335112,"2015-12-31",151585.66,"2004-05-17","2029-05-17",794,0,0,"Tractor","supplier6","Individual"
2028098,"2009-06-30",147694.59,"2007-08-10","2027-08-10",553,0,0,"Tractor","supplier2","Individual"
1574232,"2006-09-30",129335.61,"2006-01-27","2026-01-27",748,0,0,"Backhoe Loader","supplier6","Business"
2870716,"2007-09-30",110461.46,"2006-07-06","2031-07-06",666,0,0,"Excavator","supplier2","Business"
5274699,"2008-12-31",56647.79,"2006-03-03","2025-03-03",591,0,0,"Backhoe Loader","supplier4","Individual"
9595996,"2011-12-31",86651.63,"2008-01-31","2031-01-31",536,0,0,"Excavator","supplier3","Individual"
1618226,"2006-12-31",267040.8,"2006-11-29","2030-11-29",624,0,0,"Excavator","supplier4","Individual"
1170637,"2015-12-31",81118.16,"2007-10-05","2027-10-05",533,0,0,"Excavator","supplier5","Individual"
8679181,"2014-12-31",81789.64,"2005-03-30","2030-03-30",691,0,0,"Backhoe Loader","supplier4","Individual"
9420303,"2016-06-30",49350.48,"2004-09-06","2029-09-06",571,0,0,"Backhoe Loader","supplier2","Individual"
2244765,"2012-09-30",97417.36,"2007-06-07","2032-06-07",746,0,0,"Excavator","supplier4","Individual"
9428830,"2010-06-30",145511.16,"2007-05-22","2027-05-22",677,0,0,"Tipping Trailer","supplier5","Business"
7659672,"2010-03-31",153339.92,"2005-06-08","2030-06-08",763,0,0,"Backhoe Loader","supplier3","Business"
4536034,"2014-03-31",98769.99,"2006-06-20","2031-06-20",868,0,0,"Tipping Trailer","supplier3","Individual"
1997070,"2010-12-31",101060.75,"2004-12-21","2029-12-21",662,0,0,"Tractor","supplier7","Individual"
2202960,"2014-09-30",122315.23,"2005-04-15","2028-04-15",491,0,0,"Backhoe Loader","supplier7","Business"
9420303,"2015-06-30",49354.62,"2004-09-06","2029-09-06",571,0,0,"Backhoe Loader","supplier2","Individual"
4536034,"2009-03-31",98842.55,"2006-06-20","2031-06-20",868,0,0,"Tipping Trailer","supplier3","Individual"
6567605,"2010-06-30",81264.14,"2005-05-16","2025-05-16",504,0,0,"Tipping Trailer","supplier2","Individual"
1122198,"2011-03-31",172114.45,"2007-01-26","2030-01-26",563,0,0,"Backhoe Loader","supplier7","Business"
2792012,"2009-09-30",126291.1,"2004-07-14","2024-07-14",563,0,0,"Tractor","supplier5","Business"
4185192,"2014-09-30",87960.4,"2006-04-27","2031-04-27",541,0,0,"Tractor","supplier6","Individual"
4436360,"2012-03-31",147337.55,"2005-11-24","2027-11-24",642,0,0,"Backhoe Loader","supplier6","Individual"
1488279,"2008-06-30",164689.91,"2005-10-18","2030-10-18",748,0,0,"Tractor","supplier6","Individual"
3431920,"2010-09-30",55892.3,"2007-07-31","2032-07-31",676,0,0,"Tipping Trailer","supplier5","Individual"
6427403,"2006-03-31",354614.49,"2006-01-10","2031-01-10",696,0,0,"Tractor","supplier3","Business"
8035048,"2007-12-31",87029.65,"2007-10-12","2032-10-12",842,0,0,"Backhoe Loader","supplier6","Individual"
5050171,"2005-06-30",85071.7,"2005-05-13","2025-05-13",801,0,0,"Tipping Trailer","supplier2","Individual"
3979222,"2013-06-30",76029.98,"2005-06-15","2030-06-15",630,0,0,"Backhoe Loader","supplier3","Business"
8980552,"2012-12-31",51378.93,"2006-04-27","2031-04-27",705,0,0,"Tractor","supplier3","Individual"
4554524,"2012-06-30",297090.51,"2007-09-21","2032-09-21",661,0,0,"Excavator","supplier5","Individual"
5484146,"2003-06-30",104377.51,"2002-09-16","2022-09-16",561,0,0,"Tractor","supplier5","Individual"
2521225,"2013-12-31",46175.54,"2006-12-20","2020-12-20",671,0,0,"Excavator","supplier1","Individual"
9304204,"2008-03-31",71689.84,"2007-11-13","2032-11-13",525,0,0,"Backhoe Loader","supplier6","Individual"
4214560,"2012-09-30",215616.05,"2005-09-08","2030-09-08",533,0,0,"Tractor","supplier4","Business"
2831490,"2008-09-30",112428.29,"2006-06-23","2021-06-23",634,0,0,"Excavator","supplier1","Individual"
8907718,"2012-03-31",107358.96,"2004-05-24","2029-05-24",588,0,0,"Backhoe Loader","supplier3","Individual"
6837380,"2011-09-30",55726.44,"2007-11-07","2032-11-07",822,0,0,"Backhoe Loader","supplier7","Individual"
4033161,"2015-12-31",104497.79,"2007-07-26","2027-07-26",622,0,0,"Tractor","supplier2","Individual"
2792012,"2009-03-31",126370.11,"2004-07-14","2024-07-14",563,0,0,"Tractor","supplier5","Business"
1761281,"2007-12-31",137345.82,"2007-11-30","2017-11-30",878,0,0,"Excavator","supplier3","Business"
9458177,"2009-12-31",119383.6,"2008-04-02","2023-04-02",727,0,0,"Tipping Trailer","supplier6","Business"
6553441,"2010-12-31",81488.62,"2005-05-18","2030-05-18",856,0,0,"Backhoe Loader","supplier4","Individual"
4797018,"2013-03-31",213876.96,"2007-10-24","2032-10-24",575,0,0,"Excavator","supplier4","Individual"
9827652,"2004-09-30",84430.03,"2004-08-05","2029-08-05",629,0,0,"Tractor","supplier5","Individual"
8875806,"2008-12-31",61591.29,"2007-07-06","2032-07-06",694,0,0,"Tractor","supplier7","Business"
3124404,"2009-12-31",32135.92,"2003-06-20","2018-06-20",656,0,0,"Tipping Trailer","supplier1","Individual"
8210221,"2007-12-31",73674.71,"2006-02-14","2026-02-14",569,0,0,"Tipping Trailer","supplier5","Individual"
1841952,"2007-06-30",96844.82,"2004-08-16","2029-08-16",777,0,0,"Tractor","supplier5","Individual"
3854986,"2011-09-30",63032.92,"2008-01-31","2028-01-31",640,0,0,"Tractor","supplier7","Individual"
9017132,"2010-12-31",115188.99,"2005-04-29","2021-04-29",532,0,0,"Tractor","supplier3","Business"
8051333,"2012-09-30",99387.9,"2006-05-05","2020-05-05",816,0,0,"Backhoe Loader","supplier5","Individual"
5603252,"2009-12-31",132186.53,"2007-12-14","2032-12-14",486,0,0,"Excavator","supplier2","Business"
2139177,"2011-03-31",88473.97,"2004-11-25","2029-11-25",552,0,0,"Backhoe Loader","supplier2","Individual"
